501346,-1,-1
502345,1,1
900170,-1,1
501392,-1,1
501348,1,-1
508513,1,1
900333,-1,-1
508222,-1,-1
900119,1,-1
900131,1,1
900187,-1,1
508277,1,1
501150,1,-1
900177,-1,1
900144,1,1
508007,-1,1
900101,1,-1
501289,1,-1
508102,1,-1
501215,1,-1
508535,1,1
900174,-1,-1
501365,1,-1
900117,-1,1
501256,1,-1
501307,-1,1
900082,-1,1
508482,-1,-1
501193,1,-1
900327,1,-1
508056,1,1
900199,1,1
508104,-1,-1
900338,-1,-1
508356,1,1
501220,1,-1
501309,1,-1
508443,-1,-1
508471,-1,-1
900093,-1,1
900099,1,-1
501419,-1,-1
501036,-1,-1
502329,1,1
