,y,mu,y_real,mu_real
0,0.6822027661657654,-0.001176944401679847,0.07,0.02995086749205512
1,0.2899385336541311,-0.000639608105530914,0.04299999999999999,0.029970866750723732
2,-1.3654701315428144,-0.0015261732282261327,0.005499999999999996,0.029937876609820908
3,-1.3654701315428144,-0.14860231615683228,0.005499999999999996,0.024938612005970535
4,1.3090182625788744,-0.0028983379767339836,0.15250000000000002,0.029886888311787298
5,-0.4811060512675842,-0.004958646648334124,0.01650000000000001,0.029810492299278818
6,0.10089668411578312,-0.0857314869038093,0.03399999999999998,0.026964450645999043
7,0.24172155534802003,-0.0005797524546742216,0.0405,0.029973095360157676
8,0.509731478820359,-0.0018988938388852163,0.056499999999999995,0.029924018078045636
9,0.33542989522851385,-0.0014121913269379888,0.04549999999999999,0.029942115976639802
10,0.9109018234413607,0.22286917060665934,0.09300000000000005,0.03956252629163186
11,0.4429203797646209,-0.002904025620444116,0.052,0.029886677145342943
12,0.2805234219220596,-0.0013099687371714934,0.042499999999999996,0.02994591848607783
13,-0.5471669332359506,-0.00013006879743420198,0.015199999999999988,0.02998984376180053
14,0.1904314158058253,-0.004643434407240124,0.038000000000000006,0.029822167668221218
15,-0.24952690907181632,-0.0021504467977458996,0.021999999999999992,0.029914668439087515
16,-0.8074985203073154,-0.0010002640041700864,0.010999999999999994,0.02995744193245004
17,0.67643225488521,-0.0055085575571714885,0.06949999999999999,0.029790134702462428
18,0.3084447021636831,0.0025761642624066335,0.044000000000000004,0.030090834832719036
19,-0.05539558287600987,-0.007898726288409583,0.028000000000000004,0.02970181252089935
20,0.8618295039720415,0.006449779526872272,0.08750000000000001,0.030235982285881178
21,1.2285916901380673,0.001373672593884579,0.138,0.030045918392015872
22,0.5168238848455554,-0.00528797925301615,0.056999999999999995,0.02979829879881198
23,2.8086496394682774,-0.001290269943207816,0.9825000000000007,0.029946651303772876
24,0.21134123756885193,-0.004589766416870379,0.038999999999999986,0.02982415597034225
25,-0.05539558287600987,-0.0021362073896225935,0.028000000000000004,0.029915197606791236
26,-0.6730228427063772,-0.007956013018299422,0.012999999999999998,0.02969969886206535
27,-0.013386945177161786,-0.004324381533507781,0.029499999999999985,0.02983398994968249
28,0.25159876977733164,0.11262087202247077,0.040999999999999995,0.034498817324631344
29,0.2899385336541311,-0.001019695394580153,0.04299999999999999,0.02995671880188275
30,-0.16288606741211653,-0.0015158792259772156,0.02450000000000001,0.02993825945341751
31,0.4506236239699967,-0.002126336278200259,0.05250000000000002,0.029915564444481787
32,0.5377337066085823,-0.0017575493432020126,0.058499999999999996,0.029929272806711593
33,-0.3466303736666468,-0.0029910945237973737,0.0195,0.029883444704560835
34,-0.06990017126553984,-0.0016631549790279152,0.0275,0.02993278259606021
35,0.20095421762757606,-0.0020685117244910157,0.0385,0.029917713454535942
36,1.3168974400985738,-0.0004084507404617295,0.15399999999999994,0.02997947436412562
37,0.23172163946637364,-0.0018017131239236954,0.04000000000000003,0.029927630841867385
38,0.24172155534802003,-0.0029669834866365204,0.0405,0.02988433979395656
39,-1.8533990742421698,-0.005638390965136892,0.002999999999999996,0.029785330323472133
40,-0.5058767095754023,-0.0012360501052426337,0.015999999999999997,0.029948668436450367
