,y,mu,y_real,mu_real
0,0.881583185121518,0.06657931473450351,0.3585,0.11493327730015135
1,-0.16662940426227563,-0.0021812373657767,0.08299999999999991,0.10441530333830847
2,0.9223671171074034,-0.03662511919862198,0.3794999999999999,0.09951413663348124
3,-0.3275778193005406,-0.004836241690307619,0.0663,0.10402907332781297
4,-1.3688136024797104,-0.043277438151101584,0.015500000000000003,0.09859439842895187
5,-1.5229276736653157,-0.0013670578124103734,0.012500000000000006,0.1045340310872621
6,0.8694911092784586,-0.0029935297792799877,0.3525,0.10429698516190625
7,0.6044563837640045,0.40617542708596055,0.2435,0.184630720067141
8,-0.08899037207659975,-0.043451108555584796,0.09250000000000001,0.09857050125678121
9,0.7159458980823217,0.19051936057205848,0.2845,0.13663955064590516
10,0.7070774039329041,0.004861671970851416,0.281,0.1054468140623206
11,0.27154244927833154,-0.021557953938102194,0.153,0.10162914541142715
12,1.1816685566017462,0.007452162351694101,0.5449999999999999,0.10582877762387873
13,1.242745954456744,-0.022623385333536857,0.5934999999999999,0.10147812280134232
14,-1.7743810489583272,0.00014963835810647647,0.008800000000000004,0.10475556344076899
15,1.1616736266903755,0.0070926202635723645,0.5300000000000001,0.10577568115514495
16,0.2691973130232131,0.008482468371842905,0.1525,0.105981078858976
17,-0.2785089618146087,-0.00935829021696325,0.0709999999999999,0.10337452583747629
18,1.0185059526298825,-0.04007990512813959,0.434,0.09903541801932551
19,0.880583270812327,0.43774219241813517,0.358,0.19294755192541413
20,1.0299692129634381,0.003745315871262223,0.44099999999999995,0.10528263453942402
21,1.0617455291827358,-0.00675804028206604,0.46100000000000013,0.10375039619072995
22,-0.23924223182668952,-0.042820370588584504,0.075,0.09865731894504375
23,0.6304590215518572,-0.4356515073411715,0.2525,0.057016538415756046
